geo,new_time_period,obs_value,key1
NL,2013-Q3,122.69,NL2013-Q3
NL,2013-Q4,122.69,NL2013-Q4
NL,2014-Q1,122.69,NL2014-Q1
NL,2014-Q2,122.69,NL2014-Q2
NL,2014-Q3,128.02,NL2014-Q3
NL,2014-Q4,128.02,NL2014-Q4
NL,2015-Q1,128.02,NL2015-Q1
NL,2015-Q2,128.02,NL2015-Q2
NL,2015-Q3,131.07,NL2015-Q3
NL,2015-Q4,130.86,NL2015-Q4
NL,2016-Q1,130.86,NL2016-Q1
NL,2016-Q2,130.86,NL2016-Q2
NL,2016-Q3,133.51,NL2016-Q3
NL,2016-Q4,133.51,NL2016-Q4
NL,2017-Q1,133.51,NL2017-Q1
NL,2017-Q2,133.51,NL2017-Q2
NL,2017-Q3,135.63,NL2017-Q3
NL,2017-Q4,135.63,NL2017-Q4
NL,2018-Q1,135.63,NL2018-Q1
NL,2018-Q2,135.63,NL2018-Q2
NL,2018-Q3,138.75,NL2018-Q3
NL,2018-Q4,138.8,NL2018-Q4
NL,2019-Q1,138.8,NL2019-Q1
NL,2019-Q2,138.8,NL2019-Q2
NL,2019-Q3,142.32,NL2019-Q3
NL,2019-Q4,142.32,NL2019-Q4
NL,2020-Q1,142.32,NL2020-Q1
NL,2020-Q2,142.32,NL2020-Q2
NL,2020-Q3,146.42,NL2020-Q3
NL,2020-Q4,146.5,NL2020-Q4
NL,2021-Q1,146.5,NL2021-Q1
NL,2021-Q2,146.5,NL2021-Q2
NL,2021-Q3,147.61,NL2021-Q3
NL,2021-Q4,147.61,NL2021-Q4
NL,2022-Q1,147.61,NL2022-Q1
NL,2022-Q2,147.61,NL2022-Q2
NL,2022-Q3,151.98,NL2022-Q3
NL,2022-Q4,151.98,NL2022-Q4
NL,2023-Q1,151.98,NL2023-Q1
NL,2023-Q2,151.98,NL2023-Q2
NL,2023-Q3,154.99,NL2023-Q3
NL,2023-Q4,154.99,NL2023-Q4
NO,2010-Q1,113.6,NO2010-Q1
NO,2010-Q2,113.9,NO2010-Q2
NO,2010-Q3,114.4,NO2010-Q3
NO,2010-Q4,114.97,NO2010-Q4
NO,2011-Q1,116.2,NO2011-Q1
NO,2011-Q2,116.5,NO2011-Q2
NO,2011-Q3,117.03,NO2011-Q3
NO,2011-Q4,117.5,NO2011-Q4
NO,2012-Q1,118.3,NO2012-Q1
NO,2012-Q2,118.7,NO2012-Q2
NO,2012-Q3,119.23,NO2012-Q3
NO,2012-Q4,119.9,NO2012-Q4
NO,2013-Q1,121.5,NO2013-Q1
NO,2013-Q2,122.33,NO2013-Q2
NO,2013-Q3,123.13,NO2013-Q3
NO,2013-Q4,123.93,NO2013-Q4
NO,2014-Q1,124.83,NO2014-Q1
NO,2014-Q2,125.6,NO2014-Q2
NO,2014-Q3,126.53,NO2014-Q3
NO,2014-Q4,127.2,NO2014-Q4
NO,2015-Q1,128.63,NO2015-Q1
NO,2015-Q2,129.3,NO2015-Q2
NO,2015-Q3,130.0,NO2015-Q3
NO,2015-Q4,130.27,NO2015-Q4
NO,2016-Q1,131.17,NO2016-Q1
NO,2016-Q2,131.77,NO2016-Q2
NO,2016-Q3,132.4,NO2016-Q3
NO,2016-Q4,132.9,NO2016-Q4
NO,2017-Q1,134.17,NO2017-Q1
NO,2017-Q2,134.6,NO2017-Q2
NO,2017-Q3,135.03,NO2017-Q3
NO,2017-Q4,135.5,NO2017-Q4
NO,2018-Q1,136.47,NO2018-Q1
NO,2018-Q2,137.0,NO2018-Q2
NO,2018-Q3,137.4,NO2018-Q3
NO,2018-Q4,137.8,NO2018-Q4
NO,2019-Q1,138.87,NO2019-Q1
NO,2019-Q2,139.4,NO2019-Q2
NO,2019-Q3,139.87,NO2019-Q3
NO,2019-Q4,140.53,NO2019-Q4
NO,2020-Q1,141.43,NO2020-Q1
NO,2020-Q2,141.4,NO2020-Q2
NO,2020-Q3,141.83,NO2020-Q3
NO,2020-Q4,142.4,NO2020-Q4
NO,2021-Q1,142.97,NO2021-Q1
NO,2021-Q2,143.2,NO2021-Q2
NO,2021-Q3,143.73,NO2021-Q3
NO,2021-Q4,144.33,NO2021-Q4
NO,2022-Q1,145.5,NO2022-Q1
NO,2022-Q2,145.93,NO2022-Q2
NO,2022-Q3,147.1,NO2022-Q3
NO,2022-Q4,148.03,NO2022-Q4
NO,2023-Q1,150.4,NO2023-Q1
NO,2023-Q2,151.77,NO2023-Q2
NO,2023-Q3,153.27,NO2023-Q3
NO,2023-Q4,154.67,NO2023-Q4
PL,2010-Q1,123.4,PL2010-Q1
PL,2010-Q2,124.53,PL2010-Q2
PL,2010-Q3,125.07,PL2010-Q3
PL,2010-Q4,125.57,PL2010-Q4
PL,2011-Q1,127.07,PL2011-Q1
PL,2011-Q2,128.03,PL2011-Q2
PL,2011-Q3,128.7,PL2011-Q3
PL,2011-Q4,129.5,PL2011-Q4
PL,2012-Q1,130.63,PL2012-Q1
PL,2012-Q2,131.47,PL2012-Q2
PL,2012-Q3,131.83,PL2012-Q3
PL,2012-Q4,132.3,PL2012-Q4
PL,2013-Q1,133.0,PL2013-Q1
PL,2013-Q2,133.4,PL2013-Q2
PL,2013-Q3,133.73,PL2013-Q3
PL,2013-Q4,133.93,PL2013-Q4
PL,2014-Q1,134.6,PL2014-Q1
PL,2014-Q2,134.97,PL2014-Q2
PL,2014-Q3,135.33,PL2014-Q3
PL,2014-Q4,135.67,PL2014-Q4
PL,2015-Q1,136.2,PL2015-Q1
PL,2015-Q2,136.8,PL2015-Q2
PL,2015-Q3,137.27,PL2015-Q3
PL,2015-Q4,137.7,PL2015-Q4
PL,2016-Q1,138.13,PL2016-Q1
PL,2016-Q2,138.6,PL2016-Q2
PL,2016-Q3,138.97,PL2016-Q3
PL,2016-Q4,139.43,PL2016-Q4
PL,2017-Q1,141.43,PL2017-Q1
PL,2017-Q2,142.7,PL2017-Q2
PL,2017-Q3,143.4,PL2017-Q3
PL,2017-Q4,144.57,PL2017-Q4
PL,2018-Q1,145.87,PL2018-Q1
PL,2018-Q2,147.77,PL2018-Q2
PL,2018-Q3,149.1,PL2018-Q3
PL,2018-Q4,150.67,PL2018-Q4
PL,2019-Q1,152.9,PL2019-Q1
PL,2019-Q2,154.43,PL2019-Q2
PL,2019-Q3,156.5,PL2019-Q3
PL,2019-Q4,158.6,PL2019-Q4
PL,2020-Q1,162.6,PL2020-Q1
PL,2020-Q2,163.37,PL2020-Q2
PL,2020-Q3,164.5,PL2020-Q3
PL,2020-Q4,165.33,PL2020-Q4
PL,2021-Q1,167.1,PL2021-Q1
PL,2021-Q2,169.03,PL2021-Q2
PL,2021-Q3,171.13,PL2021-Q3
PL,2021-Q4,174.03,PL2021-Q4
PL,2022-Q1,181.27,PL2022-Q1
PL,2022-Q2,191.77,PL2022-Q2
PL,2022-Q3,199.43,PL2022-Q3
PL,2022-Q4,205.8,PL2022-Q4
PL,2023-Q1,213.1,PL2023-Q1
PL,2023-Q2,215.7,PL2023-Q2
PL,2023-Q3,217.77,PL2023-Q3
PL,2023-Q4,221.47,PL2023-Q4
PT,2010-Q1,113.11,PT2010-Q1
PT,2010-Q2,113.93,PT2010-Q2
PT,2010-Q3,113.92,PT2010-Q3
PT,2010-Q4,113.92,PT2010-Q4
PT,2011-Q1,114.28,PT2011-Q1
PT,2011-Q2,114.91,PT2011-Q2
PT,2011-Q3,114.94,PT2011-Q3
PT,2011-Q4,115.01,PT2011-Q4
PT,2012-Q1,116.05,PT2012-Q1
PT,2012-Q2,117.08,PT2012-Q2
PT,2012-Q3,117.47,PT2012-Q3
PT,2012-Q4,117.73,PT2012-Q4
PT,2013-Q1,118.4,PT2013-Q1
PT,2013-Q2,118.63,PT2013-Q2
PT,2013-Q3,118.56,PT2013-Q3
PT,2013-Q4,118.58,PT2013-Q4
PT,2014-Q1,123.53,PT2014-Q1
PT,2014-Q2,123.71,PT2014-Q2
PT,2014-Q3,123.81,PT2014-Q3
PT,2014-Q4,124.12,PT2014-Q4
PT,2015-Q1,125.02,PT2015-Q1
PT,2015-Q2,124.93,PT2015-Q2
PT,2015-Q3,125.22,PT2015-Q3
PT,2015-Q4,125.46,PT2015-Q4
PT,2016-Q1,126.61,PT2016-Q1
PT,2016-Q2,127.09,PT2016-Q2
PT,2016-Q3,127.3,PT2016-Q3
PT,2016-Q4,128.16,PT2016-Q4
PT,2017-Q1,128.42,PT2017-Q1
PT,2017-Q2,128.31,PT2017-Q2
PT,2017-Q3,128.57,PT2017-Q3
PT,2017-Q4,128.93,PT2017-Q4
PT,2018-Q1,129.66,PT2018-Q1
PT,2018-Q2,130.51,PT2018-Q2
PT,2018-Q3,131.41,PT2018-Q3
PT,2018-Q4,132.35,PT2018-Q4
PT,2019-Q1,133.47,PT2019-Q1
PT,2019-Q2,134.57,PT2019-Q2
PT,2019-Q3,135.67,PT2019-Q3
PT,2019-Q4,136.81,PT2019-Q4
PT,2020-Q1,137.9,PT2020-Q1
PT,2020-Q2,138.23,PT2020-Q2
PT,2020-Q3,138.77,PT2020-Q3
PT,2020-Q4,139.59,PT2020-Q4
PT,2021-Q1,140.16,PT2021-Q1
PT,2021-Q2,140.66,PT2021-Q2
PT,2021-Q3,141.41,PT2021-Q3
PT,2021-Q4,142.25,PT2021-Q4
PT,2022-Q1,143.18,PT2022-Q1
PT,2022-Q2,144.25,PT2022-Q2
PT,2022-Q3,145.43,PT2022-Q3
PT,2022-Q4,146.79,PT2022-Q4
PT,2023-Q1,148.71,PT2023-Q1
PT,2023-Q2,150.71,PT2023-Q2
PT,2023-Q3,152.42,PT2023-Q3
PT,2023-Q4,154.18,PT2023-Q4
RO,2010-Q1,240.77,RO2010-Q1
RO,2010-Q2,241.64,RO2010-Q2
RO,2010-Q3,242.75,RO2010-Q3
RO,2010-Q4,243.73,RO2010-Q4
RO,2011-Q1,243.47,RO2011-Q1
RO,2011-Q2,241.75,RO2011-Q2
RO,2011-Q3,243.62,RO2011-Q3
RO,2011-Q4,246.5,RO2011-Q4
RO,2012-Q1,247.54,RO2012-Q1
RO,2012-Q2,249.11,RO2012-Q2
RO,2012-Q3,250.27,RO2012-Q3
RO,2012-Q4,251.63,RO2012-Q4
RO,2013-Q1,249.52,RO2013-Q1
RO,2013-Q2,250.46,RO2013-Q2
RO,2013-Q3,251.61,RO2013-Q3
RO,2013-Q4,252.45,RO2013-Q4
RO,2014-Q1,255.41,RO2014-Q1
RO,2014-Q2,255.33,RO2014-Q2
RO,2014-Q3,256.49,RO2014-Q3
RO,2014-Q4,257.48,RO2014-Q4
RO,2015-Q1,257.92,RO2015-Q1
RO,2015-Q2,258.16,RO2015-Q2
RO,2015-Q3,258.62,RO2015-Q3
RO,2015-Q4,260.37,RO2015-Q4
RO,2016-Q1,260.7,RO2016-Q1
RO,2016-Q2,260.93,RO2016-Q2
RO,2016-Q3,260.86,RO2016-Q3
RO,2016-Q4,261.61,RO2016-Q4
RO,2017-Q1,262.72,RO2017-Q1
RO,2017-Q2,263.49,RO2017-Q2
RO,2017-Q3,265.6,RO2017-Q3
RO,2017-Q4,268.36,RO2017-Q4
RO,2018-Q1,269.4,RO2018-Q1
RO,2018-Q2,269.63,RO2018-Q2
RO,2018-Q3,271.83,RO2018-Q3
RO,2018-Q4,275.28,RO2018-Q4
RO,2019-Q1,277.07,RO2019-Q1
RO,2019-Q2,278.48,RO2019-Q2
RO,2019-Q3,278.56,RO2019-Q3
RO,2019-Q4,280.63,RO2019-Q4
RO,2020-Q1,282.68,RO2020-Q1
RO,2020-Q2,283.68,RO2020-Q2
RO,2020-Q3,285.61,RO2020-Q3
RO,2020-Q4,287.91,RO2020-Q4
RO,2021-Q1,288.76,RO2021-Q1
RO,2021-Q2,291.0,RO2021-Q2
RO,2021-Q3,292.45,RO2021-Q3
RO,2021-Q4,296.62,RO2021-Q4
RO,2022-Q1,299.02,RO2022-Q1
RO,2022-Q2,303.04,RO2022-Q2
RO,2022-Q3,307.68,RO2022-Q3
RO,2022-Q4,316.61,RO2022-Q4
RO,2023-Q1,323.43,RO2023-Q1
RO,2023-Q2,333.5,RO2023-Q2
RO,2023-Q3,340.89,RO2023-Q3
RO,2023-Q4,349.42,RO2023-Q4
SE,2010-Q1,109.54,SE2010-Q1
SE,2010-Q2,110.26,SE2010-Q2
SE,2010-Q3,110.58,SE2010-Q3
SE,2010-Q4,110.65,SE2010-Q4
SE,2011-Q1,111.75,SE2011-Q1
SE,2011-Q2,113.0,SE2011-Q2
SE,2011-Q3,113.23,SE2011-Q3
SE,2011-Q4,113.27,SE2011-Q4
SE,2012-Q1,114.69,SE2012-Q1
SE,2012-Q2,115.81,SE2012-Q2
SE,2012-Q3,116.17,SE2012-Q3
SE,2012-Q4,116.2,SE2012-Q4
SE,2013-Q1,117.42,SE2013-Q1
SE,2013-Q2,118.49,SE2013-Q2
SE,2013-Q3,118.62,SE2013-Q3
SE,2013-Q4,118.64,SE2013-Q4
SE,2014-Q1,119.53,SE2014-Q1
SE,2014-Q2,120.53,SE2014-Q2
SE,2014-Q3,120.69,SE2014-Q3
SE,2014-Q4,120.71,SE2014-Q4
SE,2015-Q1,121.57,SE2015-Q1
SE,2015-Q2,122.17,SE2015-Q2
SE,2015-Q3,122.36,SE2015-Q3
SE,2015-Q4,122.38,SE2015-Q4
SE,2016-Q1,122.81,SE2016-Q1
SE,2016-Q2,123.19,SE2016-Q2
SE,2016-Q3,123.38,SE2016-Q3
SE,2016-Q4,123.39,SE2016-Q4
SE,2017-Q1,123.85,SE2017-Q1
SE,2017-Q2,124.25,SE2017-Q2
SE,2017-Q3,124.42,SE2017-Q3
SE,2017-Q4,124.45,SE2017-Q4
SE,2018-Q1,125.02,SE2018-Q1
SE,2018-Q2,125.56,SE2018-Q2
SE,2018-Q3,125.82,SE2018-Q3
SE,2018-Q4,125.86,SE2018-Q4
SE,2019-Q1,126.94,SE2019-Q1
SE,2019-Q2,127.91,SE2019-Q2
SE,2019-Q3,128.21,SE2019-Q3
SE,2019-Q4,128.32,SE2019-Q4
SE,2020-Q1,129.2,SE2020-Q1
SE,2020-Q2,130.25,SE2020-Q2
SE,2020-Q3,130.64,SE2020-Q3
SE,2020-Q4,130.72,SE2020-Q4
SE,2021-Q1,131.13,SE2021-Q1
SE,2021-Q2,132.17,SE2021-Q2
SE,2021-Q3,132.52,SE2021-Q3
SE,2021-Q4,132.53,SE2021-Q4
SE,2022-Q1,133.64,SE2022-Q1
SE,2022-Q2,134.57,SE2022-Q2
SE,2022-Q3,134.75,SE2022-Q3
SE,2022-Q4,134.77,SE2022-Q4
SE,2023-Q1,136.36,SE2023-Q1
SE,2023-Q2,139.29,SE2023-Q2
SE,2023-Q3,140.11,SE2023-Q3
SE,2023-Q4,140.12,SE2023-Q4
SI,2010-Q1,111.76,SI2010-Q1
SI,2010-Q2,111.16,SI2010-Q2
SI,2010-Q3,111.29,SI2010-Q3
SI,2010-Q4,110.9,SI2010-Q4
SI,2011-Q1,111.14,SI2011-Q1
SI,2011-Q2,110.79,SI2011-Q2
SI,2011-Q3,111.24,SI2011-Q3
SI,2011-Q4,110.2,SI2011-Q4
SI,2012-Q1,109.76,SI2012-Q1
SI,2012-Q2,109.06,SI2012-Q2
SI,2012-Q3,109.13,SI2012-Q3
SI,2012-Q4,107.85,SI2012-Q4
SI,2013-Q1,108.33,SI2013-Q1
SI,2013-Q2,107.78,SI2013-Q2
SI,2013-Q3,108.2,SI2013-Q3
SI,2013-Q4,106.71,SI2013-Q4
SI,2014-Q1,106.22,SI2014-Q1
SI,2014-Q2,106.83,SI2014-Q2
SI,2014-Q3,107.23,SI2014-Q3
SI,2014-Q4,107.27,SI2014-Q4
SI,2015-Q1,108.21,SI2015-Q1
SI,2015-Q2,107.98,SI2015-Q2
SI,2015-Q3,109.06,SI2015-Q3
SI,2015-Q4,110.84,SI2015-Q4
SI,2016-Q1,109.76,SI2016-Q1
SI,2016-Q2,110.02,SI2016-Q2
SI,2016-Q3,110.79,SI2016-Q3
SI,2016-Q4,112.64,SI2016-Q4
SI,2017-Q1,113.69,SI2017-Q1
SI,2017-Q2,114.78,SI2017-Q2
SI,2017-Q3,116.79,SI2017-Q3
SI,2017-Q4,121.44,SI2017-Q4
SI,2018-Q1,120.36,SI2018-Q1
SI,2018-Q2,122.72,SI2018-Q2
SI,2018-Q3,124.13,SI2018-Q3
SI,2018-Q4,128.64,SI2018-Q4
SI,2019-Q1,128.32,SI2019-Q1
SI,2019-Q2,128.53,SI2019-Q2
SI,2019-Q3,130.93,SI2019-Q3
SI,2019-Q4,129.01,SI2019-Q4
SI,2020-Q1,130.13,SI2020-Q1
SI,2020-Q2,126.18,SI2020-Q2
SI,2020-Q3,124.83,SI2020-Q3
SI,2020-Q4,123.85,SI2020-Q4
SI,2021-Q1,123.56,SI2021-Q1
SI,2021-Q2,124.07,SI2021-Q2
SI,2021-Q3,133.16,SI2021-Q3
SI,2021-Q4,142.67,SI2021-Q4
SI,2022-Q1,145.63,SI2022-Q1
SI,2022-Q2,155.26,SI2022-Q2
SI,2022-Q3,158.75,SI2022-Q3
SI,2022-Q4,163.06,SI2022-Q4
SI,2023-Q1,163.93,SI2023-Q1
SI,2023-Q2,173.93,SI2023-Q2
SI,2023-Q3,179.66,SI2023-Q3
SI,2023-Q4,182.07,SI2023-Q4
SK,2010-Q1,116.51,SK2010-Q1
SK,2010-Q2,117.01,SK2010-Q2
SK,2010-Q3,117.27,SK2010-Q3
SK,2010-Q4,117.27,SK2010-Q4
SK,2011-Q1,117.73,SK2011-Q1
SK,2011-Q2,117.95,SK2011-Q2
SK,2011-Q3,117.99,SK2011-Q3
SK,2011-Q4,118.01,SK2011-Q4
SK,2012-Q1,118.36,SK2012-Q1
SK,2012-Q2,118.68,SK2012-Q2
SK,2012-Q3,118.68,SK2012-Q3
SK,2012-Q4,118.93,SK2012-Q4
SK,2013-Q1,119.01,SK2013-Q1
SK,2013-Q2,119.03,SK2013-Q2
SK,2013-Q3,118.92,SK2013-Q3
SK,2013-Q4,118.89,SK2013-Q4
SK,2014-Q1,118.99,SK2014-Q1
SK,2014-Q2,118.99,SK2014-Q2
SK,2014-Q3,118.99,SK2014-Q3
SK,2014-Q4,118.99,SK2014-Q4
SK,2015-Q1,118.99,SK2015-Q1
SK,2015-Q2,118.99,SK2015-Q2
SK,2015-Q3,118.99,SK2015-Q3
SK,2015-Q4,118.99,SK2015-Q4
SK,2016-Q1,119.19,SK2016-Q1
SK,2016-Q2,119.28,SK2016-Q2
SK,2016-Q3,119.33,SK2016-Q3
SK,2016-Q4,119.33,SK2016-Q4
SK,2017-Q1,119.45,SK2017-Q1
SK,2017-Q2,119.5,SK2017-Q2
SK,2017-Q3,119.78,SK2017-Q3
SK,2017-Q4,119.78,SK2017-Q4
SK,2018-Q1,119.89,SK2018-Q1
SK,2018-Q2,119.97,SK2018-Q2
SK,2018-Q3,120.01,SK2018-Q3
SK,2018-Q4,120.11,SK2018-Q4
SK,2019-Q1,120.37,SK2019-Q1
SK,2019-Q2,120.51,SK2019-Q2
SK,2019-Q3,120.91,SK2019-Q3
SK,2019-Q4,120.93,SK2019-Q4
SK,2020-Q1,121.13,SK2020-Q1
SK,2020-Q2,122.43,SK2020-Q2
SK,2020-Q3,123.24,SK2020-Q3
SK,2020-Q4,123.24,SK2020-Q4
SK,2021-Q1,123.27,SK2021-Q1
SK,2021-Q2,123.29,SK2021-Q2
SK,2021-Q3,123.31,SK2021-Q3
SK,2021-Q4,124.48,SK2021-Q4
SK,2022-Q1,124.88,SK2022-Q1
SK,2022-Q2,128.13,SK2022-Q2
SK,2022-Q3,130.09,SK2022-Q3
SK,2022-Q4,131.65,SK2022-Q4
SK,2023-Q1,133.92,SK2023-Q1
SK,2023-Q2,134.83,SK2023-Q2
SK,2023-Q3,136.37,SK2023-Q3
SK,2023-Q4,137.06,SK2023-Q4
